,movie_id,title,budget,keywords,original_language,popularity,production_companies,release_date,revenue,runtime,vote_average,vote_count,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,roi
1702,796,Cruel Intentions,10500000,"{'love', 'sadistic', 'sex', 'seduction', 'love letter', 'upper class', 'addiction', 'cocaine', 'bet', 'psychotherapy', 'private school', 'cynic', 'innocence', 'brother sister relationship', 'drug abuse', 'virgin', 'manipulation', 'sexual obsession'}",en,23.449703,"{'Newmarket Capital Group', 'Cruel Productions', 'Columbia Pictures'}",1999-03-05,75902208,97.0,6.6,827,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,6.228781714285715
1703,22804,Saw VI,11000000,{'aftercreditsstinger'},en,31.900899,"{'Lionsgate', 'Twisted Pictures'}",2009-10-22,68233629,90.0,6.0,722,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.203057181818182
1704,167073,Brooklyn,11000000,"{'community', 'based on novel', 'ireland', 'journey', 'dual life', 'love triangle', 'working class', '1950s', 'ship', 'marriage', 'boarding house', 'vororte', 'brooklyn new york city', 'irish immigrant', 'homesickness'}",en,39.337949,"{'Item 7', 'Wildgaze Films', 'Parallel Film Productions', 'Irish Film Board'}",2015-10-20,62076141,111.0,7.2,1213,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.643285545454545
1705,12149,Frailty,11000000,"{'grave', 'demon', 'rose garden', 'ax', 'insanity', 'texas', 'gloves', 'loss of mother', 'forced to kill', 'fbi agent', 'murder', 'religious fanatic', 'punishment', 'vision', 'serial killer', 'mechanic', '1970s', 'flashback', 'remorse', 'dream', 'angel', 'sheriff'}",en,16.003957999999994,"{'David Kirschner Productions', 'American Entertainment Partners L.P.', 'Cinerenta Medienbeteiligungs KG'}",2001-11-17,13110448,100.0,7.0,334,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.19185890909090908
1706,304357,Woman in Gold,11000000,"{'nazis', 'based on true story', 'art', 'stolen painting'}",en,21.204929,"{'Origin Pictures', 'BBC Films'}",2015-04-10,61619773,120.0,7.3,440,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.601797545454546
1707,1587,What's Eating Gilbert Grape,11000000,"{'independent film', 'brother brother relationship', 'iowa', 'mentally disabled', 'dysfunctional family', 'widow'}",en,33.282794,{'Paramount Pictures'},1993-12-17,30000000,118.0,7.5,919,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.7272727272727273
1708,86829,Inside Llewyn Davis,11000000,"{'merchant marine', 'new york city', '1960s', 'performance', 'folk music', 'recording', 'aspiring singer'}",en,36.319205,"{'StudioCanal', 'CBS Films', 'Anton Capital Entertainment (ACE)'}",2013-10-06,32935319,105.0,7.2,834,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.9941199090909092
1709,11917,Saw V,10800000,"{'pig mask', 'swastika tattoo', 'blood splatter', 'nazi', 'serial killer', 'jigsaw'}",en,32.943848,"{'Lionsgate', 'Twisted Pictures'}",2008-10-23,113857533,92.0,5.9,820,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.542364166666667
1710,489,Good Will Hunting,10000000,"{'love', 'flashback', 'ambition', 'irish', 'professor', 'psychologist', 'university', 'mathematics', 'janitor', 'genius', 'courtroom', 'm.i.t.', 'prodigy', 'baseball', 'boston', 'friends', 'harvard university'}",en,43.734886,"{'Be Gentlemen Limited Partnership', 'Miramax Films', 'Lawrence Bender Productions'}",1997-12-05,225933435,126.0,7.9,2811,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5933435
1711,214,Saw III,10000000,"{'mutilation', 'severed foot', 'famous theme', 'shot in the face', 'suffocation', 'brain tumor', 'nudity'}",en,33.124871,"{'Evolution Entertainment', 'Twisted Pictures', 'Lions Gate Films'}",2006-10-27,163876815,108.0,6.1,1071,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,15.3876815
1712,1588,Bring It On,28000000,"{'high school', 'cheerleader', 'sport', 'cheering crowd', 'teenage girl', 'duringcreditsstinger', 'cheerleading'}",en,14.754281,{'Beacon Communications'},2000-08-25,90449929,98.0,5.8,568,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.230354607142857
1713,316727,The Purge: Election Year,10000000,"{'legalized murder', 'sequel', 'dystopia'}",en,53.727146,"{'Why Not Productions', 'Blumhouse Productions', 'Universal Pictures', 'Platinum Dunes'}",2016-06-29,118587880,105.0,6.1,1306,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10.858788
1714,10314,She's All That,10000000,"{'jeep', 'volleyball', 'pygmalion', 'avant-garde', 'house party', 'popularity', 'self expression', 'misfit', 'teen movie', 'prom queen', 'pool cleaner', 'clown makeup', 'tv star', 'performance art', 'beatboxing', 'teenager', 'tripping', 'young love', 'little people', 'high school student', 'teen angst'}",en,8.9876,"{'FilmColony', 'Tapestry Films', 'Miramax Films'}",1999-01-29,103166989,95.0,5.7,418,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.3166989
1715,663,Saw IV,10000000,"{'games', 'torture', 'violence', 'police officer', 'blood', 'pain', 'female corpse', 'psychopath', 'electric chair', 'fbi agent', 'doctor', 'ice', 'victim'}",en,29.244768,"{'Twisted Pictures', 'Lions Gate Films'}",2007-10-25,139352633,93.0,5.9,903,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12.9352633
1716,11804,White Noise,10000000,"{'supernatural', 'lifting person in air', 'electronic voice phenomena', 'time', 'death', 'logbook', 'wheelchair', 'waterfront', 'remote control', 'bedridden', 'paranormal phenomena', 'near miss', 'voice', 'inspector', 'loss', 'audio cassette'}",en,14.447723000000002,"{'Gold Circle Films', 'Universal Pictures', 'Canadian Film or Video Production Tax Credit (CPTC)', 'Brightlight Pictures', 'Corus', 'The Movie Network (TMN)', 'White Noise UK Ltd.', 'Province of British Columbia Film Incentive BC', 'Endgame Entertainment'}",2005-01-07,91196419,101.0,5.6,261,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,8.1196419
1717,1970,The Grudge,10000000,"{'japanese', 'curse', 'old woman', 'remake of japanese film', 'nurse', 'catatonia', 'remake', 'house', 'ghost child', 'male nudity'}",en,35.695442,"{'Fellah Pictures', 'Colombia Pictures', 'Vertigo Entertainment', 'Senator International', 'Ghost House Pictures'}",2004-10-22,183474602,92.0,5.8,865,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,17.3474602
1718,9614,Happy Gilmore,12000000,"{'sport', 'loss of mother', 'loss of father', 'golf', 'taxes'}",en,26.598884,"{'Brillstein-Grey Entertainment', 'Universal Pictures', 'Robert Simonds Productions'}",1996-02-16,41205099,92.0,6.5,755,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43375825
1719,8922,Jeepers Creepers,10000000,"{'brother', 'mass murder', 'aftercreditsstinger', 'sister', 'song'}",en,23.316208,"{'American Zoetrope', 'VCL Communications', 'Cinerenta Medienbeteiligungs KG', 'United Artists', 'Cinerenta-Cinebeta'}",2001-07-01,59217789,90.0,6.1,720,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.9217789
1720,74534,The Best Exotic Marigold Hotel,10000000,"{'outsourcing', 'based on novel', 'elderly', 'hotel', 'personal growth', 'ensemble cast', 'india', 'jaipur india'}",en,21.258991,"{'Imagenation Abu Dhabi FZ', 'Participant Media'}",2011-11-28,136836156,124.0,6.9,459,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6836156
1721,321258,The Boy,10000000,"{'violence', 'mansion', 'nanny', 'shower', 'burn victim', 'england', 'suicide', 'secret passageway', 'broken mirror', 'doll', 'murder', 'mask', 'boy', 'fire', 'country house', 'loss of a child'}",en,38.17948300000001,"{'Showtime Networks', 'Vertigo Entertainment', 'STX Entertainment', 'Diamond Films', 'Lakeshore Entertainment'}",2016-01-22,64188367,97.0,5.8,1102,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5.4188367
1722,44040,Devil,10000000,"{'trapped in an elevator', 'claustrophobia'}",en,30.934688,"{'Night Chronicles', 'Media Rights Capital', 'Universal Pictures', 'Relativity Media'}",2010-01-13,33583175,80.0,5.8,816,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2.3583175
1723,280092,Insidious: Chapter 3,10000000,{'sequel'},en,45.946524,{'Sony Pictures'},2015-06-04,104303851,97.0,6.2,983,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,9.4303851
1724,12182,Nick and Norah's Infinite Playlist,9000000,"{'concert', 'teenager', 'one night', 'based on young adult novel', 'secret location'}",en,20.452449,"{'Depth of Field', 'Mandate Pictures', 'Columbia Pictures', 'Screen Gems'}",2008-10-03,32973937,89.0,6.4,379,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2.6637707777777777
1725,1832,Dogma,10000000,"{'church', 'wisconsin', 'aftercreditsstinger', 'duringcreditsstinger', 'angel', 'church service'}",en,14.543435,"{'Lions Gate', 'View Askew Productions'}",1999-11-12,30652890,130.0,6.8,823,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.065289
1726,294272,Pete's Dragon,65000000,"{'orphan', 'feral child', '1980s', 'dragon', 'remake', 'live action and animation'}",en,31.974359000000003,"{'Walt Disney Pictures', 'Walt Disney Studios Motion Pictures'}",2016-08-10,143695338,102.0,6.2,679,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2106975076923077
1727,283445,Sinister 2,10000000,"{'haunted house', 'sequel', 'twins'}",en,26.090495,"{'Tank Caterpillar', 'Automatik Entertainment', 'Entertainment One', 'Steady Aim', 'Alliance Films', 'Blumhouse Productions', 'IM Global'}",2015-08-19,52882018,97.0,5.4,581,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.2882018
1728,22824,The Fourth Kind,10000000,"{'police fake', 'ufo', 'brother sister relationship', 'fake documentary', 'based on supposedly true story', 'alien abduction', 'investigation', 'psychotherapy', 'patient', 'duringcreditsstinger', 'cover-up', 'alaska', 'wheelchair', 'ancient astronaut', 'audio cassette', 'nome alaska', 'hypnosis', 'anchorage alaska', 'faked footage', 'disappearance', 'hospital'}",en,22.888173,"{'Gold Circle Films', 'Chambara Pictures', 'Universal Pictures', 'Fourth Kind Productions', 'Dead Crow Productions', 'Focus Films', 'Saga Film'}",2009-11-06,42333295,98.0,5.8,441,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3.2333295
1729,11545,Rushmore,9000000,"{'independent film', 'lone wolf', 'theatre director', 'private school', 'theatre group', 'theatre play'}",en,18.289303,{'Touchstone Pictures'},1998-09-17,17096053,93.0,7.5,676,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8995614444444444
1730,42684,Skyline,10000000,"{'rooftop', 'alien', 'missile', 'cell phone', 'light', 'transformation', 'fireplace', 'duringcreditsstinger', 'low-budget', 'los angeles'}",en,26.268209,"{'Hydraulx', 'Transmission Pictures', 'Rogue Pictures', 'Relativity Media', 'Rat Entertainment'}",2010-11-11,66821036,100.0,4.7,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.6821036
1731,268238,The Second Best Exotic Marigold Hotel,10000000,"{'retirement home', 'india'}",en,17.592299,"{'Blueprint Pictures', 'Fox Searchlight Pictures', 'Participant Media'}",2015-02-26,85978266,122.0,6.3,272,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5978266
1732,9362,Tremors,11000000,"{'tractor', 'tentacle', 'seismologist', 'binoculars', 'man eaten by monster', 'cult favorite', 'nevada', 'graboids', 'rural', 'stranded', 'small town', 'giant worm'}",en,32.579697,"{'Universal Pictures', 'No Frills Film Production'}",1990-01-19,48572000,96.0,6.6,864,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.415636363636364
1733,9902,Wrong Turn,12600000,"{'life and death', 'death of a friend', 'parts of dead body'}",en,33.555764,"{'DCP Wrong Turn Productions', 'Summit Entertainment', 'Media Cooperation One', 'Newmarket Capital Group', 'Constantin Film Produktion', 'Regency Enterprises', 'Stan Winston Studio'}",2003-05-30,28650575,84.0,6.0,635,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.2738551587301588
1734,103731,Mud,10000000,"{'fugitive', 'river boat', 'river', 'arkansas', 'snake'}",en,17.663353,"{'FilmNation Entertainment', 'Everest Entertainment'}",2013-05-01,21587700,130.0,7.0,1068,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15877
1735,75900,My Week with Marilyn,6400000,"{'biography', 'based on novel', 'historical figure', 'marilyn monroe'}",en,21.006078,"{'The Weinstein Company', 'Trademark Films', 'Lip Sync Post', 'BBC Films', 'UK Film Council'}",2011-10-17,35057696,99.0,6.6,406,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.477765
1736,328425,The Gift,5000000,"{'stalker', 'detective', 'gift', 'bully', 'psychological thriller'}",en,27.247013,"{'STX Entertainment', 'Blumhouse Productions', 'Ahimsa Films', 'Blue-Tongue Films', 'Huayi Brothers Media'}",2015-07-30,58978653,108.0,6.7,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10.7957306
1737,1542,Office Space,10000000,"{'beach resort', 'dallas texas', 'business rivalry', 'software engineer', 'downsizing', 'suburbia', 'laziness', 'coworker relationship', 'duringcreditsstinger', 'burnout'}",en,18.366362,"{'Twentieth Century Fox Film Corporation', 'Cubicle Inc.'}",1999-02-19,12827813,89.0,7.4,1050,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2827813
1738,87093,Big Eyes,10000000,"{'wife husband relationship', 'court case', 'artist'}",en,28.570174,"{'The Weinstein Company', 'Tim Burton Productions', 'Electric City Entertainment', 'Silverwood Films'}",2014-12-24,28883511,105.0,6.8,1196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8883511
1739,87818,Movie 43,6000000,"{'woman director', 'laxative', 'ensemble cast', 'duringcreditsstinger', 'slapstick'}",en,35.35030300000001,"{'Witness Protection Films', 'Wessler Entertainment', 'Greenestreet Films', 'Virgin Produced', 'Relativity Media'}",2013-01-01,32438988,90.0,4.4,797,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.406498
1740,88005,Seeking a Friend for the End of the World,10000000,"{'end of the world', 'woman director', 'road trip', 'asteroid'}",en,30.863082,"{'Focus Features', 'Mandate Pictures', 'Indian Paintbrush', 'Anonymous Content'}",2012-06-22,9636289,101.0,6.3,700,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,-0.0363711
1741,73,American History X,20000000,"{'brother brother relationship', 'fascism', 'swastika', 'school', 'neo nazism', 'prison rape', 'prison', 'los angeles', 'interracial friendship', 'basketball', 'neo-nazi', 'family', 'brother', 'usa', 'rape', 'xenophobia', 'nazism', 'skinhead', 'hate', 'jail'}",en,73.56723199999998,"{'Savoy Pictures', 'New Line Cinema', 'The Turman-Morrissey Company'}",1998-10-30,23875127,119.0,8.2,3016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19375635
1742,209403,Bad Words,9500000,"{'estranged father', 'competition', 'unlikely friendship', 'anger issues', 'satire', 'spelling bee'}",en,14.105392000000002,"{'Darko Entertainment', 'Aggregate Film'}",2013-09-06,7800000,88.0,6.4,334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17894736842105263
1743,7942,"Run, Fatboy, Run",10000000,"{'marathon', 'training', 'new love', 'fiancé', 'father son relationship', 'jogging', 'wedding', 'rent', 'pregnancy'}",en,14.905357,"{'Entertainment Films', 'Beech Hill Films', 'Material Entertainment'}",2007-09-06,33000000,100.0,6.2,238,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3
1744,9952,Rescue Dawn,10000000,"{'violence', 'letter from home', 'laotian soldier', 'net fishing', 'dragging someone', 'pipe smoking', 'war crimes', ""ant's nest"", 'rice paddy'}",en,17.078656,{'Metro-Goldwyn-Mayer (MGM)'},2006-09-09,7177143,126.0,6.9,336,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.2822857
1745,1640,Crash,6500000,"{'fall', 'collision', 'racism', 'bigotry', 'daughter', 'police', 'social services', 'car crash', 'los angeles', 'race politics', 'installer'}",en,28.223163,"{'Yari Film Group', 'Bob Yari Productions', 'DEJ Productions', 'ApolloProScreen Filmproduktion', 'Harris Company', 'Blackfriars Bridge Films', ""Bull's Eye Entertainment""}",2004-01-13,98410061,112.0,7.2,1149,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.140009384615384
1746,329440,The Forest,10000000,"{'forest', 'japan'}",en,19.865989000000006,"{'Lava Bear Films', 'AI-Film', 'Phantom Four Films'}",2016-01-07,40055439,95.0,4.8,448,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0055439
1747,252512,While We're Young,10000000,"{'psychedelic drug', 'generation-x', 'generation-z', 'middle age', 'marriage', 'hipster', 'father-in-law', 'documentary filmmaking', 'documentary filmmaker'}",en,19.263477,"{'Scott Rudin Productions', 'A24'}",2015-04-03,7587485,97.0,5.8,383,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.2412515
1748,68812,The Iceman,20000000,"{'hitman', 'restaurant', 'contract killer', 'crime family', 'poisoning', 'ice cream man \xa0', 'crime syndicate', 'psychopath', 'bombing', 'based on true story', 'new jersey', 'arrest', 'stabbing', 'van', 'serial murder', 'drug deal', 'jail'}",en,19.494703,"{'Bleiberg Entertainment', 'Millennium Films'}",2012-09-01,1969193,105.0,6.4,365,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.90154035
1749,73567,Killer Joe,10000000,"{'texas', 'drugs', 'lingerie', 'trailer park', 'money', 'neo-noir', 'psychopath', 'sexual humiliation', 'arson', 'police detective', 'physical abuse', 'burial', 'deal', 'pizza shop', 'gun'}",en,16.436177999999998,"{'Voltage pictures', 'Worldview Entertainment', 'ANA Media', 'Picture Perfect (I)'}",2011-09-10,3665069,102.0,6.5,425,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.6334931
1750,16614,Adventureland,9500000,"{'1980s', 'drugged cookie', 'young adult', 'pushing a car', 'reconciliation', 'reckless driving', 'duringcreditsstinger', 'job seeking', ""picking one's nose"", 'amusement park', 'baldness', 'marijuana joint', 'scene', 'leaving home', 'summer job', 'ticket booth', 'marijuana pipe', 'cheating on partner', 'raised middle finger', 'carny', 'comedy'}",en,19.978021,"{'This Is That Productions', 'Sidney Kimmel Entertainment', 'Miramax Films'}",2009-04-03,17164377,107.0,6.4,737,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8067765263157894
1751,27586,The Runaways,10000000,"{'alcoholic drink', 'women', 'photo shoot', 'pill', 'female rocker', 'girl band', 'grandmother', 'woman director', 'hospital bed', 'talent contest', 'music', 'teenage girl', 'microphone', 'independent film', '1970s', 'night club', 'publicity', 'iron', 'guitarist', 'drummer', 'teenage sexuality', 'rock music', 'recording', 'broken glass'}",en,17.611971,"{'Road Rebel', 'Linson Entertainment', 'River Road Entertainment'}",2010-03-19,2995811,106.0,6.3,254,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.7004189
1752,2359,Sicko,9000000,"{'bureaucracy', 'existence', 'health care', 'cuba', 'guantanamo bay', 'money', 'assurance', 'medicine', 'usa', 'doctor', 'illness', 'corruption', 'hospital'}",en,14.098952,{'The Weinstein Company'},2007-05-18,24538513,123.0,7.3,235,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7265014444444444
1753,238636,The Purge: Anarchy,9000000,"{'violence', 'survival horror', 'masked man', 'dystopia', 'motorcycle', 'gatling gun', 'machete', 'psychopath', 'bus', 'murder', 'survival', 'apartment', 'assault rifle', 'death', 'sequel', 'one day', 'revenge', 'sniper'}",en,82.975841,"{'Platinum Dunes', 'Universal Pictures', 'Why Not Productions', 'Blumhouse Productions', '5150 Action'}",2014-07-17,108782847,104.0,6.6,1954,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11.086983
1754,11282,Harold & Kumar Go to White Castle,9000000,"{'brother brother relationship', 'trip', 'amsterdam', 'buddy comedy', 'police chase', 'blood spurting', 'one night', 'stoner', 'rich parents', 'crop circle', 'smoking marijuana', 'buddy', 'munchies', 'car siren', 'marijuana', 'road trip', 'fast food', 'cannabis'}",en,18.514292,{'New Line Cinema'},2004-05-30,23936908,88.0,6.6,693,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6596564444444444
1755,25196,Crazy Heart,7000000,"{'journalist', 'taxi', 'independent film', 'texan', 'bar', 'memory', 'guilt', 'drink', 'guitar', 'alcoholic', 'singer', 'biscuit', 'country music', 'alcoholism', 'musician'}",en,17.697042,"{'Fox Searchlight Pictures', 'Informant Media', ""Butcher's Run Films""}",2009-12-16,39462438,112.0,6.8,274,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4.637491142857143
1756,272693,The DUFF,8500000,"{'high school', 'teenager', 'based on young adult novel', 'girl next door', 'high school student', 'duringcreditsstinger', 'popularity', 'teen comedy'}",en,40.28709,"{'Vast Entertainment', 'Wonderland Sound and Vision', 'CBS Films'}",2015-02-20,43528634,100.0,6.8,1322,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.1210157647058825
1757,26022,My Name Is Khan,12000000,{'bollywood'},en,14.719886,"{'Foxstar', 'Fox Searchlight Pictures', 'Red Chillies Entertainment'}",2010-02-12,42345360,145.0,7.7,232,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.52878
1758,152747,All Is Lost,9000000,"{'unconsciousness', 'very little dialogue', 'life raft', 'sailor', 'distress', 'container', 'storm at sea', 'emergency', 'yacht'}",en,28.540614,"{'Before the Door Pictures', 'FilmNation Entertainment', 'Treehouse Pictures', 'Black Bear Pictures', 'Sudden Storm Productions', 'Washington Square Films'}",2013-10-18,6108720,106.0,6.6,671,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32125333333333334
1759,680,Pulp Fiction,8000000,"{'reference to al green', 'junkyard', 'brothel', 'redemption', 'heirloom', 'kamikaze', 'crime boss', 'pulp fiction', 'theft', 'brutality', 'transporter', 'stolen money', 'boxer', 'ambiguous ending', 'briefcase', 'massage', 'drug dealer', 'dance contest'}",en,121.463076,"{'Jersey Films', 'A Band Apart', 'Miramax Films'}",1994-10-08,213928762,154.0,8.3,8428,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.74109525
1760,242582,Nightcrawler,8500000,"{'journalism', 'home invasion', 'underground', 'tv station', 'ethics', 'sociopath', 'car chase', 'employer employee relationship', 'stringer', 'tv news'}",en,89.095538,"{'Bold Films', 'Sierra / Affinity'}",2014-10-23,38697217,117.0,7.6,3395,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.552613764705882
1761,773,Little Miss Sunshine,8000000,"{'woman director', 'highway', 'california', 'beauty contest', 'road movie', 'beauty queen contest', ""family's daily life"", 'wife husband relationship', 'professor for literature', 'family holiday', 'beauty pageant', 'brother sister relationship', 'oscar award', 'road trip', 'family relationships'}",en,14.793176999999998,"{'Fox Searchlight Pictures', 'Bona Fide Productions', 'Big Beach Films'}",2006-07-26,100523181,102.0,7.5,1686,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.565397625
1762,170,28 Days Later,5000000,"{'survivor', 'daughter', 'submachine gun', 'manchester city', 'gas station', 'virus', 'london england', 'zombie'}",en,45.490374,"{'DNA Films', 'British Film Council'}",2002-10-31,82719885,113.0,7.1,1777,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,15.543977
1763,40807,50/50,8000000,"{'psychologist', 'therapist patient relationship', 'cancer', 'therapist', 'painter', 'father son relationship', 'doctor', 'patient', 'chemotherapy', 'vomiting', 'best friend', ""driver's license""}",en,33.372828000000005,"{'Mandate Pictures', 'Summit Entertainment'}",2011-09-30,39187783,100.0,7.0,1261,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.898472875
1764,225565,That Awkward Moment,8000000,"{'young adult', 'relationship', 'friendship', 'dating', 'duringcreditsstinger', 'male friendship'}",en,37.821106,{'Treehouse Pictures'},2014-01-29,26049082,94.0,6.1,1004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.25613525
1765,11596,New Nightmare,14000000,"{'supernatural', 'kidnapping', 'alternate dimension', 'reboot', 'insomnia', 'meta film', 'earthquake', 'alternate reality', 'celebrity', 'film industry', 'disfigurement', 'dreams', 'mascot', 'fire', 'fame', 'sleepwalking', 'storytelling', 'hollywood', 'cameos', 'nightmare', 'hospital', 'self-referential'}",en,14.730796,{'New Line Cinema'},1994-10-13,18090181,112.0,6.4,291,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0.2921557857142857
1766,1359,American Psycho,7000000,"{'based on novel', 'white collar', 'woman director', 'voice imitation', 'harvard business school', 'child of divorce', 'psychopath', 'wall street', 'unreliable narrator'}",en,45.310443,"{'Muse Productions', 'Lions Gate Films', 'Edward R. Pressman Film'}",2000-04-13,34266564,102.0,7.3,2066,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.8952234285714287
1767,22821,The Boondock Saints II: All Saints Day,8000000,"{'ireland', 'friendship', 'boston', 'sequel', 'sheep', 'revenge'}",en,13.517017,"{'Chris Brinker Productions', 'Stage 6 Films'}",2009-11-24,10629321,118.0,5.9,261,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.328665125
1768,37735,Easy A,8000000,"{'high school', 'lie', 'teen movie', 'rumor', 'school'}",en,45.395839,"{'Olive Bridge Entertainment', 'Screen Gems'}",2010-09-10,74952305,92.0,6.7,2210,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.369038125
1769,291270,Anomalisa,8000000,"{'existentialism', 'sex', 'depression'}",en,21.024346,{'Starburns Industries'},2015-12-30,5659286,90.0,7.0,459,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.29258925
1770,43923,It's Kind of a Funny Story,8000000,"{'independent film', 'woman director', 'coming of age', 'suicide', 'teen movie', 'teenager', 'psychiatric ward', 'based on young adult novel', 'depression'}",en,13.143045,{'Focus Features'},2010-07-06,6491240,101.0,6.9,672,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.188595
