movie_id,title,budget,keywords,original_language,popularity,production_companies,release_date,revenue,runtime,vote_average,vote_count,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
228970,Wild,15000000,"{'adventure', 'biography', 'hiking', 'traveller', 'based on true story'}",en,42.952942,"{'Pacific Standard', 'bob industries', 'Fox Searchlight Pictures'}",2014-12-05,52501541,115.0,7.0,951,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18405,The Last House on the Left,15000000,"{'murder', 'swimmer', 'dysfunctional family', 'white trash', 'revenge', 'rape', 'family'}",en,19.760382999999997,"{'Rogue Pictures', 'Film Afrika', 'Sean S. Cunningham Films'}",2009-03-13,32721635,110.0,6.2,440,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6961,The Wedding Date,15000000,"{'woman director', 'callboy', 'based on novel', 'wedding', 'escort', 'fake boyfriend'}",en,10.194097,"{'Visionview Production', '26 Films', 'Gold Circle Films'}",2005-02-04,47175038,88.0,6.2,230,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11442,Halloween: Resurrection,13000000,"{'michael myers', 'brother sister relationship', 'innocence', 'serial killer'}",en,11.045592999999998,{'Dimension Films'},2002-07-01,37664855,94.0,4.5,228,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
64690,Drive,15000000,"{'independent film', 'blood splatter', 'bullet', 'car chase', 'police chase', 'head stomp', 'crime lord', 'existentialism', 'violence', 'extreme violence', 'great soundtrack', 'stuntman', 'getaway', 'silent protagonist'}",en,49.294864000000004,"{'Marc Platt Productions', 'Newbridge Film Capital', 'Odd Lot Entertainment', 'Bold Films', 'FilmDistrict', 'Motel Movies'}",2011-08-06,78054825,100.0,7.4,3725,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1562,28 Weeks Later,15000000,"{'female corpse', 'chaos', 'survivor', 'loss of family', 'pest', 'dying and death', 'deadly', 'escapade', 'mutant', 'siblings relations', 'plague', 'virus', 'survival', 'supernatural', 'zombie', 'loss of mother', 'london england', 'on the run', 'parts of dead body', 'chases and races', 'danger', 'chaos and mayham', 'human nature'}",en,34.759855,"{'DNA Films', 'UK Film Council', 'Fox Atomic', 'Figment Films', 'Sociedad General de Cine S.A.', 'Koan Films'}",2007-04-26,64238440,100.0,6.5,1197,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
23706,All About Steve,15000000,"{'blind date', 'eccentric', 'crossword puzzle', 'mine shaft', 'aftercreditsstinger'}",en,13.237835,"{'Dune Entertainment III', 'Radar Pictures', 'Dune Entertainment', 'Fortis Films', 'Fox 2000 Pictures'}",2009-09-04,40105542,99.0,4.7,295,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9100,The Craft,15000000,"{'suicide attempt', 'occult ritual', 'magic', 'sorcery', 'black magic', 'teenager', 'karma', 'witch', 'hair loss', 'outsider', 'love spell', 'female friendship', 'newcomer', 'puberty'}",en,19.517239,{'Columbia Pictures'},1996-05-03,24769466,101.0,6.3,380,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
116,Match Point,15000000,"{'gold digger', 'instructor', 'wealth', 'love', 'tennis', 'london england', 'upper class', 'river thames', 'social climbing', 'lust', 'love triangle', 'adultery', 'actress'}",en,30.669913,{'DreamWorks'},2005-10-26,85306374,124.0,7.3,1105,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
4995,Boogie Nights,15000000,"{'sex', 'porn industry', 'drug', 'pornography', 'gay lead character', 'from rags to riches', 'pornographic video', 'porn actor'}",en,19.85579,"{'Ghoulardi Film Company', 'Lawrence Gordon Productions', 'New Line Cinema'}",1997-09-11,43101594,155.0,7.5,796,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
342521,Keanu,15000000,"{'car chase', 'designer drug', 'kitten', 'hitman', 'buddy comedy', 'african american', 'strip club', 'gun fight', 'gangster', 'stolen pet'}",en,18.268009,{'New Line Cinema'},2016-04-21,20566327,94.0,6.0,421,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97367,The Place Beyond the Pines,15000000,"{'corruption', 'motorcycle', 'father son relationship', 'carnival', 'bank robbery', 'mechanic'}",en,35.395129,"{'Verisimilitude', 'Electric City Entertainment', 'Sidney Kimmel Entertainment'}",2013-03-20,35485608,140.0,6.8,1653,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
254904,The November Man,15000000,"{'retired', 'agent', 'cia'}",en,45.317278,"{'SPD Films', 'Relativity Media', 'Irish Dreamtime'}",2014-08-27,32556119,108.0,6.0,639,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12162,The Hurt Locker,15000000,"{'desert', 'sniper', 'iraq war', 'u.s. army', 'suspense', 'car bomb', 'iraq', 'bomb squad', 'loyalty', 'explosive', 'body armor', 'tension', 'woman director', 'army sergeant'}",en,47.006161999999996,"{'Kingsgate Films', 'Film Capital Europe Funds (FCEF )', 'Voltage Pictures', 'Summit Entertainment', 'First Light Production', 'Grosvenor Park Media Ltd.'}",2008-10-10,42000000,131.0,7.2,1840,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
64689,Killing Them Softly,15000000,"{'robbery', 'murder', 'based on novel', 'hitman', 'poker', 'blood', 'hit', 'gambling', 'gangster', 'economy', 'criminal', 'mobster'}",en,24.612603,"{'1984 Private Defense Contractors', 'Annapurna Pictures', 'Chockstone Pictures', 'Inferno Entertainment', 'Plan B Entertainment'}",2012-09-20,37930465,97.0,5.8,742,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
157849,A Most Wanted Man,15000000,"{'surveillance', 'immigrant', 'intelligence', 'muslim', 'torture', 'security', 'terror'}",en,26.708192999999998,"{'Potboiler Productions', 'Amusement Park Films', 'Demarest Films', 'Lionsgate', 'FilmNation Entertainment', 'Film4', 'The Ink Factory', 'Senator Film Produktion'}",2014-07-25,31554855,121.0,6.5,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51828,One Day,15000000,"{'writer', 'job', 'comedian', 'author', 'best friends in love', 'based on novel', 'love', 'divorce', 'missed opportunity', 'male female relationship', 'woman director'}",en,16.629173,"{'Color Force', 'Film 4'}",2011-03-02,59389433,107.0,7.0,978,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
22798,Whip It,15000000,"{'sport', 'duringcreditsstinger', 'woman director', 'roller derby'}",en,20.05902,"{'Barry Mendel Productions', 'Flower Films (II)', 'Vincent Pictures', 'Mandate Pictures', 'Dune Entertainment', 'Babe Ruthless Productions', 'Rye Road Productions'}",2009-09-13,16633035,111.0,6.7,357,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
97430,The Man with the Iron Fists,15000000,"{'feudality', 'blacksmith', 'crossbow', 'lens flare', 'brothel', 'ancient china', 'duringcreditsstinger', 'violence', 'femme fatale'}",en,17.672021,"{'Iron Fists', 'Arcade Pictures'}",2012-11-02,15608545,96.0,5.2,358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,The Big Lebowski,15000000,"{'heart attack', 'white russian', 'marijuana', 'carpet', 'lsd', 'impregnation', 'bowling team', 'unemployed', 'cowboy', 'vietnam veteran', 'ashes', 'bowling ball', 'los angeles', 'bowling', 'nihilism', 'kidnapping', 'millionaire', 'weeds', 'dude'}",en,49.230089,"{'Working Title Films', 'PolyGram Filmed Entertainment', 'Gramercy Pictures'}",1998-03-06,46189568,117.0,7.8,2926,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7874,Black Snake Moan,15000000,"{'blues', 'independent film', 'military service', 'southern usa'}",en,11.429607,{'Paramount Classics'},2006-12-08,10903846,116.0,6.6,243,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8321,In Bruges,15000000,"{'canadian stereotype', 'vietnamese', 'town square', 'skinned alive', 'bruges belgium', 'gruuthuse museum bruges'}",en,25.329493,"{'Blueprint Pictures', 'Focus Features', 'Twins Financing', 'Film4', 'Scion Films'}",2008-02-08,34533783,107.0,7.4,1388,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
133694,Promised Land,15000000,"{'campaign', 'small town', 'salesman', 'natural gas', 'farmland', 'fracking'}",en,13.568302,"{'Focus Features', 'Participant Media', 'Imagenation Abu Dhabi FZ', 'Media Farm', 'Pearl Street Films', 'Sunday Night'}",2012-09-23,8138788,106.0,6.0,243,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19265,Whatever Works,15000000,"{'naivety', 'runaway', 'misanthrope', 'new york city', 'limp', 'eccentric', 'religion', 'dating', 'atheist', 'marriage', 'older man younger woman relationship', 'love at first sight', 'christian', 'age difference'}",en,21.857387,"{'Gravier Productions', 'Perdido Productions', 'Wild Bunch', 'Sony Pictures Classics'}",2009-06-19,35097815,92.0,6.8,350,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5236,Kiss Kiss Bang Bang,15000000,"{'female corpse', 'crush', 'shooting', 'series of murders', 'detective', 'custody battle', 'los angeles', 'celebration', 'hoodlum', 'christmas', 'thief', 'loser'}",en,32.690038,"{'Silver Pictures', 'Warner Bros.'}",2005-09-05,15785148,103.0,7.2,886,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1018,Mulholland Drive,15000000,"{'lesbian', 'casting', 'independent film', 'trauma', 'bisexuality', 'surreal', 'suspense', 'amnesia', 'hallucination', 'identity', 'job interview', 'los angeles', 'loss of sense of reality', 'schizophrenia', 'suppressed past', 'key'}",en,31.60985,"{'Babbo Inc.', 'Les Films Alain Sarde', 'Asymmetrical Productions', 'The Picture Factory', 'Canal+'}",2001-05-16,20117339,147.0,7.6,1477,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
42188,Never Let Me Go,15000000,"{'forgiveness', 'based on novel', 'existentialism', 'dystopia', 'cloning', 'sadness', 'soul', 'boarding school'}",en,30.983396999999997,"{'DNA Films', 'Fox Searchlight Pictures', 'Film4'}",2010-09-15,9455232,104.0,6.8,737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
8461,Funny Games,15000000,"{'vacation', 'psychopath', 'murder', 'dog', 'brother brother relationship', 'boat', 'suspense', 'torture', 'neighbor', 'family'}",en,15.175289000000001,"{'Film4', 'Celluloid Dreams', 'Warner Independent Pictures (WIP)', 'Tartan Films'}",2007-10-20,7938872,112.0,6.3,545,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23759,Centurion,12000000,"{'sole survivor', 'violence', 'roman empire', 'britain', 'behind enemy lines', 'ancient world', 'ancient rome'}",en,22.708647,"{'Pathé Pictures International', 'CinéCinéma', 'UK Film Council', 'Canal+', 'Celador Films', 'Warner Bros.'}",2010-02-15,6814789,97.0,5.9,386,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10185,The Midnight Meat Train,15000000,"{'blood splatter', 'vegetarian', 'midnight', 'gore', 'very little dialogue', 'diner', 'decapitation', 'butcher', 'violence', 'stalking', 'photographer', 'blood', 'subway train'}",en,19.913960999999997,"{'Lions Gate Films', 'Midnight Picture Show', 'Lakeshore Entertainment', 'GreeneStreet Films'}",2008-08-07,3533227,98.0,6.0,290,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
137,Groundhog Day,14600000,"{'time warp', 'pennsylvania', 'deja vu', 'groundhog', 'alarm clock', 'existentialism', 'telecaster', 'weather forecast', 'groundhog day', 'cult film', 'winter', 'time loop'}",en,52.744331,{'Columbia Pictures'},1993-02-11,70906973,101.0,7.4,2301,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
264999,Magic Mike XXL,14800000,"{'strip tease', 'road trip', 'strip', 'strip club', 'male friendship'}",en,29.660992999999998,"{'Iron Horse Entertainment (II)', 'Warner Bros.'}",2015-07-01,122513057,115.0,6.3,706,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
454,Romeo + Juliet,14500000,"{'forbidden love', ""shakespeare's romeo and juliet"", 'gangster grip', 'gun violence', 'shakespeare in modern dress', 'star crossed lovers', 'masquerade', 'teenage romance', 'shakespeare'}",en,41.493041999999996,"{'Twentieth Century Fox Film Corporation', 'Bazmark Films'}",1996-10-31,147298761,120.0,6.7,1374,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
33,Unforgiven,14000000,"{'prostitute', 'one last job', 'reputation', 'englishman', 'sheriff', 'regret', 'bounty', 'revenge', 'right and justice', 'mutilation'}",en,37.380435,"{'Malpaso Productions', 'Warner Bros.'}",1992-08-07,159157447,131.0,7.7,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12405,Slumdog Millionaire,15000000,"{'cheating', 'slum', 'game show', 'duringcreditsstinger', 'suspicion', 'indian lead', 'orphan'}",en,59.25896899999999,"{'Film4', 'Celador Films', 'Fox Searchlight Pictures', 'Warner Bros.'}",2008-05-12,377910544,120.0,7.6,2827,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
114,Pretty Woman,14000000,"{'prostitute', 'piano', 'capitalism', 'cinderella', 'sports car', 'los angeles', 'expensive restaurant', 'friendship', 'fire escape', 'workaholic'}",en,45.473484,"{'Silver Screen Partners IV', 'Touchstone Pictures'}",1990-03-23,463000000,119.0,7.0,1746,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
864,Cool Runnings,14000000,"{'training camp', 'reggae', 'sport', 'jamaica', 'bobsleighing', 'trainer', 'winter', 'olympic games'}",en,22.409117000000002,{'Walt Disney'},1993-09-30,154864401,98.0,6.8,491,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14435,My Bloody Valentine,15000000,"{'slaughter', 'miner', 'sheriff', '3d', 'blood', 'delusion', 'remake', 'aftercreditsstinger', 'head injury'}",en,13.706357,{'Lionsgate'},2009-01-16,100734718,101.0,5.3,299,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9877,Urban Legend,14000000,"{'urban legend', 'college', 'killer', 'murder', 'death', 'slasher'}",en,12.159009,"{'Original Film', 'Phoenix Pictures', 'TriStar Pictures', 'Canal+ Droits Audiovisuels'}",1998-09-25,72527595,99.0,5.6,290,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
71688,The Iron Lady,13000000,"{'british politics', 'falklands war', 'right wing', '1980s', 'british prime minister', 'capitalism', 'margaret thatcher', 'argentina', 'female politician', 'falklands', 'political leader', 'female prime minister', 'prime minister', 'war propaganda', 'british overseas territory', 'woman director'}",en,23.3784,"{'CinéCinéma', 'UK Film Council', 'Goldcrest Pictures', 'Pathé', 'Canal+', 'Film4', 'DJ Films', 'Yuk Films'}",2011-12-30,114956699,105.0,6.2,527,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
12403,A Perfect Getaway,14000000,"{'murder', 'honeymoon', 'hawaii', 'double murder'}",en,20.792603,"{'Tooley Productions', 'Relativity Media', 'QED International', 'Davis Entertainment', 'Rogue'}",2009-06-08,22852638,98.0,6.2,351,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11470,Jason X,11000000,"{'places and planets', 'slaughter', 'series of murders', 'future', 'scientist', 'cryogenics', 'space', 'freeze', 'space marine'}",en,11.220642999999999,"{'Crystal Lake Entertainment', 'Sean S. Cunningham Films', 'New Line Cinema'}",2001-07-24,16951798,91.0,4.5,291,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1440,Little Children,26000000,"{'eroticism', 'housewife', 'bourgeoisie', 'loser', 'masturbation', 'mother', 'american football', 'children', 'adultery', 'wife husband relationship', 'psychopath', 'stay-at-home dad', 'psychopathy', 'vororte', 'small town', 'playground', 'castration', 'mother daughter relationship', 'deceived wife', 'skateboarding', 'extramarital affair', 'ex-cop', 'infant', 'pedophilia'}",en,11.942862,"{'Bona Fide Productions', 'Standard Film Company', 'New Line Cinema'}",2006-10-06,14821658,136.0,6.9,240,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
43949,Flipped,14000000,"{'family relationships', 'first crush', 'unrequited love', 'adolescent boy', 'shyness', 'based on novel', 'based on young adult novel', 'young love', 'neighbor', 'opposites attract'}",en,24.210698,{'Reiner / Greisman Productions'},2010-08-06,1755212,89.0,7.4,418,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
142,Brokeback Mountain,14000000,"{'horseback riding', 'cowboy', 'marriage crisis', 'wyoming', 'loss of lover', 'intolerance', 'star crossed lovers', 'secret love', 'father murder', 'countryside', 'homophobia', 'daughter', 'gay', 'rodeo'}",en,44.135568,"{'Focus Features', 'Alberta Film Entertainment', 'River Road Entertainment', 'Good Machine'}",2005-09-02,178043761,134.0,7.5,1480,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
243938,Hot Tub Time Machine 2,14000000,"{'time travel', 'duringcreditsstinger', 'sequel', 'hot tub'}",en,16.618873999999998,"{'Metro-Goldwyn-Mayer (MGM)', 'United Artists', 'Paramount Pictures'}",2015-02-20,12314651,93.0,5.0,354,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86838,Seven Psychopaths,15000000,"{'alcohol', 'fight', 'screenwriter', 'murder', 'scam', 'sex', 'explosion', 'struggling', 'underworld', 'los angeles', 'kidnapping', 'gangster', 'party', 'criminal', 'shih tzu', 'suicide'}",en,32.306455,"{'Blueprint Pictures', 'British Film Institute (BFI)', 'CBS Films', 'Film4'}",2012-09-07,19422261,110.0,6.7,1206,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97370,Under the Skin,13300000,"{'edinburgh', 'very little dialogue', 'male nudity', 'alien', 'scotland'}",en,29.782161,"{'Creative Scotland', 'UK Film Council', 'Nick Wechsler Productions', 'FilmNation Entertainment', 'Film4', 'British Film Institute', 'Scottish Screen', 'JW Films', 'A24', 'Silver Reel'}",2014-03-14,5380251,108.0,6.0,1102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
44214,Black Swan,13000000,"{'ballet', 'new york city', 'body horror', 'sex', 'suspense', 'mental illness', 'paranoia', 'obsession', 'dancer', 'insanity', 'dancing', 'madness', 'competition', 'swan lake', 'heartbreak', 'ballerina'}",en,91.28568299999999,"{'Fox Searchlight Pictures', 'Protozoa Pictures', 'Cross Creek Pictures', 'Dune Entertainment'}",2010-12-02,327803731,108.0,7.3,4430,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9816,Save the Last Dance,13000000,"{'ballet', 'musical', 'ballet dancer'}",en,9.969624000000001,"{'Cort/Madden Productions', 'MTV Films'}",2001-01-12,91038276,112.0,6.3,352,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
8859,"Dude, Where’s My Car?",13000000,"{'car', 'cannabis', 'alcohol abuse', 'duringcreditsstinger', 'drug', 'amnesia', 'child', 'idiot', 'hangover', 'teenager', 'celebration', 'friendship', 'spoof', 'auto', 'dude'}",en,25.316146,"{'Alcon Entertainment', 'Twentieth Century Fox Film Corporation'}",2000-12-15,73180723,83.0,5.2,509,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239563,St. Vincent,13000000,"{'babysitter', 'child of divorce', 'divorce', 'friendship', 'neighbor'}",en,43.791745,"{'The Weinstein Company', 'Crescendo Productions', 'Chernin Entertainment', 'Goldenlight Films'}",2014-10-09,54837234,102.0,7.1,763,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4951,10 Things I Hate About You,16000000,"{'deception', 'cannabis', 'high school', 'sister', 'teen movie', 'archery', 'duringcreditsstinger', 'feel-good ending', 'play adaptation', 'overprotective father', 'teenage romance', 'shrew', 'opposites attract', 'shakespeare'}",en,54.550275,"{'Mad Chance', 'Jaret Entertainment', 'Touchstone Pictures'}",1999-03-30,53478166,97.0,7.3,1701,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
332567,The Shallows,17000000,"{'survival', 'island', 'shark', 'mexico', 'animal attack', 'animal horror', 'beach', 'surfer', 'young woman', 'prey', 'trapped', 'great white shark'}",en,60.829620999999996,"{'Ombra Films', 'Weimaraner Republic Pictures', 'Columbia Pictures'}",2016-06-24,119100758,86.0,6.2,1567,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1954,The Butterfly Effect,13000000,"{'chaos theory', 'amnesia', 'time travel', 'blackout', 'flashback'}",en,73.307513,"{'Katalyst Films', 'BenderSpink', 'Province of British Columbia Production Services Tax Credit', 'FilmEngine', 'New Line Cinema'}",2004-01-22,96060858,113.0,7.3,2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
11186,Child's Play 2,13000000,"{'killer toys', 'toy comes to life', 'puppet', 'faithlessness'}",en,16.681567,{'Universal Pictures'},1990-11-09,35763605,84.0,5.8,308,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5876,The Mist,18000000,"{'fight', 'artist', 'spider', 'blood splatter', 'survivor', 'gore', 'faith', 'anger', 'supermarket', 'father son relationship', 'prayer', 'bible', 'blood', 'fog', 'monster', 'giant monster', 'thunderstorm'}",en,37.104353,"{'Darkwoods Productions', 'Dimension Films'}",2007-11-21,57096190,126.0,6.7,1399,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
264660,Ex Machina,15000000,"{'deception', 'robot', 'isolation', 'philosophical', 'lockdown', 'robot human relationship', 'turing test', 'existentialism', 'artificial intelligence', 'manipulation', 'friendship', 'laboratory', 'distrust', 'power outage', 'surveillance camera', 'cybernetics', 'consciousness', 'dancing', 'technology'}",en,95.130041,"{'DNA Films', 'A24', 'Universal Pictures International (UPI)', 'Film4'}",2015-01-21,36869414,108.0,7.6,4737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
492,Being John Malkovich,13000000,"{'new identity', 'pet shop', 'chimp', 'subconsciousness', 'brain', 'door', 'individual', 'identity', 'secret love', 'externally controlled action', 'witch', 'sexual identity', 'pet', 'married couple', 'appropriation of another human being', 'puppeteer', 'transvestism'}",en,27.546914,"{'Propaganda Films', 'Single Cell Pictures', 'Gramercy Pictures'}",1999-09-30,22863596,112.0,7.3,1101,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
238603,Earth to Echo,13000000,"{'found footage', 'alien'}",en,17.371326999999997,"{'Panay Films', 'Walt Disney Studios Motion Pictures'}",2014-06-14,45300000,89.0,5.7,290,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1251,Letters from Iwo Jima,19000000,"{'dying and death', 'imperial japan', 'cave', 'japanese army', 'world war ii', 'pacific theater'}",en,24.472479999999997,"{'Malpaso Productions', 'Amblin Entertainment', 'Warner Bros.', 'DreamWorks SKG'}",2006-12-19,68673228,141.0,7.2,541,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
264644,Room,6000000,"{'isolation', 'carpet', 'skylight', 'dog', 'shed', 'based on novel', 'imprisonment', 'hospital', 'grandparents', 'mother son relationship', 'captive', 'kidnapping', 'escape'}",en,66.11334000000001,"{'Element Pictures', 'Téléfilm Canada', 'Film 4', 'FilmNation Entertainment', 'No Trace Camping', 'A24', 'Elevation Pictures', 'Irish Film Board'}",2015-10-16,35401758,117.0,8.1,2757,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
107811,21 & Over,13000000,"{'alcohol', 'debauchery', 'birthday'}",en,35.522027,"{'Mandeville Films', 'Virgin Produced', 'SkyLand Entertainment', 'Relativity Media'}",2013-03-01,48065672,93.0,5.7,737,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144340,Admission,13000000,"{'admissions', 'princeton university'}",en,17.632445999999998,{'Focus Features'},2013-03-21,18000000,107.0,5.4,304,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
28211,Chloe,15000000,"{'lesbian', 'suspicious wife', 'toronto', 'playing piano', 'female doctor', 'remake of french film'}",en,26.373864,"{'Montecito Picture Company, The', 'StudioCanal', 'Outpost Studios'}",2009-03-25,8459458,96.0,5.9,498,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
84892,The Perks of Being a Wallflower,13000000,"{'aunt nephew incest', 'teenage boy', 'coming of age', 'lgbt teen', 'based on young adult novel', 'freshman', 'shyness', 'narration', 'high school student', 'santa hat', 'aunt nephew relationship', 'gay lead character', 'first love', 'kiss', 'secret'}",en,43.444134999999996,"{'Summit Entertainment', 'Mr. Mudd Production'}",2012-09-20,33400000,102.0,7.7,2968,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
157544,The Vatican Tapes,13000000,"{'exorcist', 'anti-christ', 'exorcism'}",en,10.475368,"{'H2F Entertainment', 'Pantelion Films', 'Lionsgate', 'Lakeshore Entertainment'}",2015-07-24,1784763,91.0,4.6,243,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
59678,Attack the Block,14350531,"{'street gang', 'crime', 'cannabis', 'moped', 'race', 'alien', 'chase', 'naive children', 'playground', 'car crash', 'arrest', 'fireworks', 'car set on fire', 'social satire', 'meteor'}",en,30.952377000000002,"{'Film4', 'Studio Canal', 'UK Film Council'}",2011-05-12,3964682,88.0,6.3,733,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
158011,The Call,13000000,"{'gas station', 'underground', 'murder', 'suspense', 'psycho', 'violence', 'person on fire', 'kidnapping', 'serial killer', 'multiple stabbings', 'american flag', 'cell phone'}",en,34.532418,"{'TriStar Pictures', 'Apotheosis Media Group', 'WWE Studios', 'Emergency Films', 'Troika Pictures', 'Amasia Entertainment'}",2013-03-14,68572378,94.0,6.6,1257,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8952,I Love You Phillip Morris,13000000,"{'judge', 'con man', 'jail', 'small town', 'fraud', 'white collar criminal'}",en,19.664699,{'EuropaCorp'},2009-01-18,10652035,98.0,6.4,503,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
319,True Romance,12500000,"{'film producer', 'illegal prostitution', 'mafia', 'love', 'father son relationship', 'drug', 'gun violence', 'cocaine', 'los angeles', 'mexican standoff', 'loss of father'}",en,35.268557,"{'Davis-Films', 'Morgan Creek Productions', 'August Entertainment', 'Warner Bros.'}",1993-09-09,12281551,120.0,7.5,749,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9504,Glengarry Glen Ross,12500000,"{'robbery', 'company', 'contest', 'neo-noir', 'pressure', 'cowardliness', 'estate agent', 'shop', 'real estate', 'office', 'cult film'}",en,13.939054,"{'Zupnik Cinema Group II', 'New Line Cinema', 'GGR'}",1992-09-15,10725228,100.0,7.5,323,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
